brand,model_date,price,vehicle_engine,vehicle_transmission,KM,fuel_code
Mercedes Benz,2008,3500000,1800cc,Automatic,112713,6
Honda,2022,4525000,1200cc,Automatic,6700,6
Toyota,2021,4650000,1500cc,Automatic,21543,6
Toyota,2005,1700000,1300cc,Manual,194161,6
Suzuki,2022,2635000,660cc,Manual,1,6
Hyundai,2021,5900000,2000cc,Automatic,13362,6
Suzuki,2018,2250000,1000cc,Manual,64499,6
Honda,2015,2700000,1800cc,Automatic,131493,6
Toyota,2017,5500000,1500cc,Automatic,66700,2
Toyota,2001,6300000,4200cc,Automatic,111363,1
Honda,2012,2300000,1800cc,Automatic,145488,6
Toyota,2022,4550000,1300cc,Automatic,8030,6
Suzuki,2017,870000,800cc,Manual,97000,6
Toyota,2016,3350000,1300cc,Automatic,110000,6
Suzuki,2004,870000,1000cc,Manual,87000,6
Suzuki,2018,2450000,1000cc,Manual,52500,6
Suzuki,2023,3025000,660cc,Automatic,1,6
BMW,2009,11500000,3000cc,Automatic,125000,1
Toyota,2017,8700000,2700cc,Automatic,61000,6
Toyota,2017,4550000,1800cc,Automatic,128000,6
Honda,2023,4700000,1200cc,Automatic,1,6
Suzuki,2017,1250000,800cc,Manual,53000,6
Suzuki,2005,420000,800cc,Manual,105241,6
Honda,2015,3900000,1500cc,Automatic,185000,6
Toyota,2013,2699999,1000cc,Automatic,129000,6
Toyota,2008,1785000,1000cc,Automatic,55000,6
Toyota,2006,1720000,1000cc,Automatic,123456,6
Toyota,2011,2630000,1600cc,Automatic,14,6
Honda,2021,6400000,1800cc,Automatic,21000,6
Honda,2015,2895000,1800cc,Automatic,74000,6
Toyota,2003,7000000,2700cc,Automatic,230000,6
Suzuki,2007,890000,1000cc,Manual,94000,6
Daihatsu,2019,3075000,660cc,Automatic,32000,6
Toyota,2014,2360000,1300cc,Manual,103000,6
Suzuki,2018,2425000,1000cc,Manual,75000,6
Toyota,2005,4500000,3000cc,Automatic,100000,6
Suzuki,2022,4900000,1200cc,Automatic,2000,6
Suzuki,2020,2650000,660cc,Automatic,25617,6
KIA,2020,2390000,998cc,Automatic,40864,6
FAW,2018,2000000,1300cc,Manual,82249,6
Honda,2008,2100000,1800cc,Automatic,142879,6
Suzuki,2006,3600000,2700cc,Automatic,75176,6
Changan,2019,2200000,999cc,Manual,98201,6
Porsche,2014,19000000,3600cc,Automatic,57413,6
Honda,2000,800000,1500cc,Automatic,331665,6
Toyota,2017,4800000,1500cc,Automatic,47797,2
Honda,2022,8300000,1498cc,Automatic,2184,6
Suzuki,2006,630000,1000cc,Manual,169760,6
Honda,2016,2850000,1300cc,Manual,119004,6
Honda,2021,4500000,1200cc,Automatic,11500,6
Suzuki,2018,2550000,1000cc,Manual,120000,6
Suzuki,2022,2725000,660cc,Manual,840,6
Suzuki,2007,920000,1000cc,Manual,37000,6
Suzuki,2012,1200000,1000cc,Manual,68000,6
Honda,2017,3945000,1800cc,Automatic,91500,6
Toyota,2010,1950000,1000cc,Automatic,78000,6
Toyota,2022,5500000,1600cc,Manual,6000,6
Suzuki,2010,1720000,660cc,Automatic,102000,6
Honda,2022,6900000,1800cc,Automatic,11800,6
Suzuki,1998,550000,1000cc,Manual,184000,6
KIA,2020,6600000,2000cc,Automatic,36000,6
Suzuki,2022,3150000,1000cc,Manual,8500,6
Honda,2023,7300000,1500cc,Automatic,1200,6
Suzuki,2017,1860000,1000cc,Manual,71000,6
Toyota,2019,6300000,1800cc,Automatic,14200,6
Toyota,2015,2970000,1300cc,Manual,98000,6
Toyota,2015,3900000,1800cc,Automatic,145000,6
Suzuki,2009,950000,1000cc,Manual,1,6
Toyota,2001,1990000,2000cc,Automatic,115000,6
Subaru,2012,1575000,660cc,Manual,2012,6
Suzuki,2008,730000,1000cc,Manual,80000,6
Toyota,1980,500000,1300cc,Manual,100000,6
Toyota,2022,6500000,1600cc,Automatic,9800,6
Toyota,1994,840000,1300cc,Manual,28003,3
Toyota,2012,2400000,1600cc,Automatic,107767,6
Honda,2006,1550000,1600cc,Manual,212858,6
Toyota,2021,6100000,1798cc,Automatic,19991,6
KIA,2022,3300000,998cc,Automatic,16303,6
MG,2020,6000000,1490cc,Automatic,51275,6
Toyota,2017,3600000,1798cc,Automatic,159651,6
Mitsubishi,2007,1400000,2000cc,Automatic,269093,6
Toyota,2020,3600000,1000cc,Automatic,5471,6
Suzuki,2010,910000,1000cc,Manual,125677,6
Suzuki,2011,1375000,1300cc,Manual,190374,6
Toyota,2022,5150000,1500cc,Automatic,7578,6
Suzuki,2017,1750000,1000cc,Manual,300000,6
Toyota,2019,4300000,1300cc,Automatic,52000,6
FAW,2014,845000,1000cc,Manual,40000,6
Daihatsu,2013,1650000,660cc,Automatic,80000,6
Mercedes Benz,2012,6200000,1800cc,Automatic,100000,6
Suzuki,2003,610000,1000cc,Manual,200000,6
Suzuki,2015,1275000,1000cc,Manual,48000,6
Changan,2021,4250000,1500cc,Automatic,15000,6
Toyota,2006,1330000,1300cc,Manual,11000,6
KIA,2021,2900000,1000cc,Automatic,22000,6
Mitsubishi,1995,3000000,2800cc,Manual,200000,1
Toyota,2018,3600000,1000cc,Automatic,61000,6
Suzuki,2016,1650000,1000cc,Manual,81712,6
Toyota,2007,2100000,1300cc,Automatic,82456,6
Daihatsu,2007,695000,800cc,Manual,11000,6
Suzuki,2017,1870000,1000cc,Manual,80000,6
Toyota,2012,6700000,3000cc,Automatic,152755,1
Suzuki,1984,391000,800cc,Manual,200000,6
Toyota,2016,6700000,1800cc,Automatic,200000,6
Toyota,2008,1880000,1300cc,Manual,234000,6
Toyota,2002,9500000,4700cc,Automatic,106000,6
Honda,2013,2450000,1800cc,Automatic,81000,6
Toyota,2014,4325000,1800cc,Automatic,90000,6
Toyota,2011,2000000,1000cc,Automatic,90000,6
Toyota,2011,2750000,1300cc,Manual,102000,6
Suzuki,2009,715000,800cc,Manual,120000,6
Toyota,2004,1900000,1300cc,Automatic,173939,6
Suzuki,2020,2950000,1000cc,Manual,60000,6
Daihatsu,2009,1225000,660cc,Automatic,133353,6
Suzuki,2017,2150000,1300cc,Manual,83534,6
Suzuki,2003,900000,1300cc,Manual,190160,6
Toyota,2021,4225000,1300cc,Automatic,21955,6
Mercedes Benz,2010,9500000,1800cc,Automatic,60384,6
Mitsubishi,2005,1300000,1600cc,Automatic,147862,6
Hyundai,2022,6250000,2000cc,Automatic,5000,6
Proton,2022,8450000,1500cc,Automatic,200,6
Toyota,2018,4600000,1800cc,Automatic,69600,6
Suzuki,2006,735000,1000cc,Manual,19268,6
Suzuki,2009,715000,800cc,Manual,120000,6
Suzuki,2014,2000000,1300cc,Manual,108500,6
KIA,2022,3350000,1000cc,Automatic,2200,6
Suzuki,2022,2750000,660cc,Automatic,20000,6
Suzuki,2015,2200000,660cc,Automatic,63000,6
Toyota,2015,3800000,1300cc,Manual,112,6
Toyota,2015,2630000,1300cc,Manual,89000,6
Suzuki,1991,250000,800cc,Manual,150000,6
Mitsubishi,1998,715000,1300cc,Automatic,1254,3
Toyota,2011,15200000,2700cc,Automatic,130000,6
Honda,2015,2500000,1800cc,Automatic,80000,6
Suzuki,2021,2280000,660cc,Manual,8500,6
Honda,2011,2095000,1800cc,Automatic,120000,6
Toyota,2023,7950000,1800cc,Automatic,50,6
Honda,2018,5050000,1800cc,Automatic,57000,6
Proton,2023,8200000,1500cc,Automatic,1,6
KIA,2023,6850000,2000cc,Automatic,1,6
Mercedes Benz,2008,7200000,1800cc,Automatic,59000,6
Toyota,2019,5800000,1500cc,Automatic,52000,2
Honda,2009,1885000,1800cc,Manual,255000,6
FAW,2013,600000,1000cc,Manual,28000,6
Toyota,2016,3550000,1300cc,Manual,95000,6
Honda,2006,1640000,1500cc,Automatic,123000,6
Honda,2012,1950000,660cc,Automatic,70000,6
Toyota,2013,4680000,1800cc,Automatic,119000,2
Nissan,2017,2400000,660cc,Automatic,116552,6
Nissan,2019,4000000,1200cc,Automatic,37695,2
Toyota,2018,3600000,1300cc,Automatic,155474,6
Honda,2018,6550000,1500cc,Automatic,32338,6
Toyota,2013,6800000,2700cc,Automatic,96155,6
Honda,2015,5000000,1500cc,Automatic,59826,2
Suzuki,2017,2270000,1000cc,Manual,112531,6
Toyota,2019,4450000,1300cc,Automatic,36984,6
Toyota,2019,4200000,1300cc,Automatic,43961,6
Toyota,2021,11300000,2800cc,Automatic,28000,1
Suzuki,2020,3000000,660cc,Automatic,31047,6
Mercedes Benz,2004,4600000,3200cc,Automatic,139456,6
Daihatsu,2019,3600000,660cc,Automatic,18000,6
Toyota,2009,2225000,1300cc,Manual,140000,6
Toyota,2023,7050000,1598cc,Automatic,1,6
Daihatsu,1991,550000,1300cc,Manual,177000,6
Suzuki,2021,2500000,660cc,Manual,13000,6
Suzuki,2000,520000,800cc,Manual,49000,6
Hyundai,2022,10000000,2500cc,Automatic,4450,6
Toyota,2000,1130000,1600cc,Automatic,130000,6
Suzuki,1998,440000,800cc,Manual,85000,6
Honda,2005,1180000,1600cc,Manual,200000,6
Toyota,1993,2695000,3000cc,Manual,185000,1
Toyota,2017,3870000,1300cc,Automatic,90604,6
Suzuki,2012,1675000,1300cc,Manual,210000,6
Suzuki,2008,850000,1000cc,Manual,86000,6
Honda,2011,2350000,1300cc,Automatic,163000,6
Toyota,2007,1630000,1300cc,Manual,250000,6
Suzuki,1991,380000,1000cc,Manual,51000,6
Suzuki,2017,2150000,1000cc,Manual,134000,6
Honda,2019,5350000,1800cc,Automatic,31000,6
Honda,2013,2525000,1300cc,Manual,85000,6
Toyota,2010,2175000,1300cc,Manual,131500,6
Honda,2012,2450000,1300cc,Manual,123000,6
Toyota,2013,2850000,1600cc,Automatic,178000,6
Toyota,2019,4375000,1600cc,Automatic,78187,6
Toyota,1998,6000000,4663cc,Automatic,125000,6
Honda,2014,4400000,1500cc,Automatic,84347,6
Toyota,2021,14000000,2700cc,Automatic,7118,6
Honda,2006,2000000,1500cc,Automatic,150137,6
Suzuki,2018,1950000,1000cc,Manual,72029,6
Toyota,2019,4180000,996cc,Automatic,25194,6
Toyota,2022,16800000,2800cc,Automatic,8055,1
Honda,2018,4150000,1800cc,Automatic,41055,6
Toyota,2017,3850000,1600cc,Automatic,115891,6
Mitsubishi,2006,1975000,1500cc,Automatic,100000,6
Suzuki,2015,930000,796cc,Manual,123200,6
Honda,2014,2385000,1300cc,Manual,93000,6
Toyota,2018,4750000,1600cc,Automatic,65000,6
Toyota,2019,4500000,1300cc,Automatic,88000,6
Suzuki,1992,300000,800cc,Manual,123,6
Suzuki,2010,875000,1000cc,Manual,153000,6
Toyota,2012,4800000,2500cc,Automatic,170000,1
Mitsubishi,2012,1375000,660cc,Manual,200000,6
Toyota,2016,3500000,1600cc,Automatic,135000,6
Suzuki,2023,1850000,800cc,Manual,5000,6
Suzuki,2016,1950000,1300cc,Automatic,49000,6
Toyota,2007,2630000,1500cc,Automatic,124842,6
Honda,2021,3660000,1300cc,Manual,34000,6
Changan,2022,2500000,1000cc,Manual,40000,6
Suzuki,2016,1900000,1000cc,Manual,44100,6
Toyota,2007,3350000,1800cc,Automatic,112000,6
Toyota,2008,9600000,2700cc,Automatic,120000,6
Suzuki,1989,425000,800cc,Manual,50000,6
MG,2021,6850000,1500cc,Automatic,21000,6
Suzuki,2015,2700000,660cc,Automatic,54000,6
Toyota,2017,3500000,1300cc,Manual,131000,6
Suzuki,2017,1900000,1300cc,Manual,73840,6
Jeep,1979,1690000,3500cc,Automatic,200000,1
Daihatsu,2006,700000,800cc,Automatic,165,6
Mitsubishi,2006,3000000,1800cc,Automatic,87000,6
Toyota,2010,2125000,1000cc,Automatic,120000,6
Daihatsu,2018,3200000,660cc,Automatic,55000,6
Toyota,1995,900000,1300cc,Manual,90000,6
Toyota,2016,7000000,1800cc,Automatic,40000,2
Daihatsu,2017,2825000,660cc,Automatic,89000,6
Toyota,2010,14000000,2700cc,Automatic,95000,6
Honda,2018,6750000,1500cc,Automatic,30000,2
MG,2021,6100000,1490cc,Automatic,30964,6
Honda,2015,2500000,1300cc,Manual,78654,6
Honda,2018,7200000,1500cc,Automatic,72416,2
Honda,2022,6670000,1800cc,Automatic,14000,6
Toyota,2018,5250000,1800cc,Automatic,21000,6
Toyota,2015,2450000,1300cc,Manual,120000,6
Suzuki,1993,500000,1000cc,Manual,100000,3
Mitsubishi,2007,1350000,660cc,Automatic,71000,6
Toyota,2015,3490000,1800cc,Automatic,54731,6
Toyota,2021,6700000,1800cc,Automatic,17000,6
Honda,2007,1785000,1300cc,Manual,127000,6
Toyota,2022,4050000,1000cc,Automatic,29500,6
Suzuki,2022,3250000,1000cc,Automatic,4200,6
Honda,2016,6650000,1500cc,Automatic,68000,2
Honda,2022,5200000,1500cc,Automatic,4500,6
Toyota,2022,6185000,1600cc,Automatic,41,6
Honda,2023,7700000,1500cc,Automatic,220,6
Suzuki,2017,1875000,1000cc,Manual,55000,6
Hyundai,2023,8575000,2000cc,Automatic,2,6
Suzuki,2022,2687000,660cc,Manual,1000,6
Toyota,2016,3750000,1300cc,Automatic,50000,6
Toyota,2004,5500000,3000cc,Automatic,55000,6
Suzuki,2022,2960000,660cc,Automatic,3500,6
Hyundai,2023,8575000,2000cc,Automatic,10,6
Suzuki,2021,2460000,660cc,Manual,12400,6
Suzuki,2006,690000,1000cc,Manual,67000,6
Honda,2008,2100000,1800cc,Automatic,164400,6
Toyota,2011,22500000,4608cc,Automatic,154000,6
Honda,2019,11000000,1500cc,Automatic,21600,2
Toyota,2015,6500000,1800cc,Automatic,88022,2
Toyota,2019,9500000,1800cc,Automatic,23465,2
Toyota,2022,6000000,1600cc,Automatic,10,6
Toyota,2022,13800000,2800cc,Automatic,6000,1
Toyota,2020,14000000,2800cc,Automatic,59000,1
Toyota,2001,4800000,3378cc,Automatic,167000,6
Suzuki,2012,1125000,1000cc,Manual,1,6
Daihatsu,2016,1965000,660cc,Manual,25000,6
Toyota,2022,6890000,1600cc,Automatic,43,6
Honda,2014,3890000,1500cc,Automatic,124000,6
Suzuki,2022,2620000,660cc,Manual,8300,6
Toyota,2013,2450000,1000cc,Automatic,90000,6
Mitsubishi,1985,450000,1300cc,Manual,300000,6
Toyota,2019,4250000,1000cc,Automatic,23000,6
Honda,2018,4500000,1500cc,Automatic,28500,6
Toyota,2016,2950000,1300cc,Manual,120000,6
Nissan,2010,1060000,660cc,Automatic,255000,6
Toyota,2021,4500000,1500cc,Automatic,29000,6
Honda,2018,3940000,1500cc,Automatic,120000,6
Suzuki,2004,720000,1300cc,Manual,123,6
Suzuki,2022,2650000,660cc,Manual,7,6
Honda,2015,2700000,1300cc,Manual,80000,6
Suzuki,2003,800000,1300cc,Manual,2580,6
Daihatsu,2000,565000,800cc,Manual,17,6
Toyota,2018,4150000,1300cc,Manual,27000,6
Daihatsu,2017,2285000,660cc,Automatic,70000,6
Suzuki,2022,4850000,1200cc,Automatic,40,6
Toyota,2012,3000000,1500cc,Automatic,120000,2
Honda,2017,4100000,1800cc,Automatic,64000,6
Honda,2021,6500000,1800cc,Automatic,42000,6
Daihatsu,2016,2190000,660cc,Automatic,74000,6
Suzuki,2021,3200000,1000cc,Manual,12000,6
Toyota,2011,2350000,1300cc,Manual,67560,6
Suzuki,2023,3175000,1000cc,Manual,7,6
Toyota,2021,5600000,1600cc,Automatic,35000,6
Honda,2009,2500000,1300cc,Automatic,200000,6
Honda,2011,2090000,1800cc,Automatic,101000,6
Toyota,2011,1910000,1000cc,Automatic,82000,6
Toyota,2007,1760000,1300cc,Automatic,92000,6
Toyota,2003,2100000,1600cc,Automatic,110000,6
Nissan,2006,1350000,1300cc,Automatic,99000,6
Suzuki,2023,3975000,1000cc,Manual,1100,6
KIA,2022,3280000,1000cc,Automatic,1,6
Suzuki,2006,1380000,1600cc,Automatic,102990,6
Honda,2020,4450000,1500cc,Automatic,17000,6
Toyota,2005,2970000,2400cc,Automatic,15000,6
Toyota,1986,2100000,3000cc,Automatic,85000,1
Toyota,2012,15999000,2700cc,Automatic,99000,6
Toyota,2014,29000000,4600cc,Automatic,98,6
Toyota,2013,7000000,3000cc,Automatic,130000,1
Toyota,2021,6350000,1800cc,Automatic,13000,6
Suzuki,2012,840000,800cc,Manual,85000,6
Toyota,2018,3250000,1000cc,Automatic,59000,6
Toyota,2007,1650000,1300cc,Manual,180000,6
Honda,2016,2850000,1300cc,Automatic,70000,6
Toyota,2019,7500000,1800cc,Automatic,52000,2
Toyota,2004,1320000,1300cc,Manual,108687,6
Suzuki,2014,920000,800cc,Manual,95000,6
Toyota,2022,4150000,1300cc,Manual,8800,6
Suzuki,2019,2450000,660cc,Automatic,30000,6
Honda,2021,6300000,1800cc,Automatic,22319,6
Suzuki,2016,1900000,1000cc,Manual,190000,6
Toyota,2007,1555000,1000cc,Automatic,122000,6
Suzuki,2022,4800000,1200cc,Automatic,1600,6
Suzuki,2002,400000,800cc,Manual,85687,6
Honda,2021,6575000,1800cc,Automatic,17000,6
Toyota,2022,7500000,1800cc,Automatic,4000,6
Toyota,2022,6800000,1800cc,Automatic,11000,6
Toyota,2015,2790000,1300cc,Manual,105000,6
Hyundai,2023,8450000,2000cc,Automatic,7,6
Honda,2022,7975000,1500cc,Automatic,4100,6
Toyota,2020,4500000,1600cc,Automatic,61000,6
Toyota,1993,3050000,3000cc,Manual,200000,1
Toyota,2022,5900000,1600cc,Automatic,10000,6
Honda,2016,5600000,1500cc,Automatic,77000,2
Honda,2017,3350000,1500cc,Manual,51000,6
Honda,2022,5095000,1500cc,Automatic,3500,6
Toyota,2022,7150000,1800cc,Automatic,8300,6
Toyota,2022,6200000,1600cc,Automatic,6000,6
Changan,2023,9250000,1500cc,Automatic,50,6
Toyota,2013,4595000,1800cc,Automatic,173000,6
Suzuki,2022,4650000,1200cc,Automatic,3500,6
Honda,2018,4600000,1800cc,Automatic,49000,6
Toyota,2022,5600000,1600cc,Automatic,5000,6
Toyota,1993,3050000,3000cc,Manual,200000,1
Toyota,2017,3200000,1300cc,Manual,106500,6
Toyota,1997,4000000,2700cc,Automatic,100000,6
Mitsubishi,1997,1220000,1100cc,Manual,150000,6
KIA,2022,3200000,998cc,Automatic,2300,6
Toyota,2021,6200000,1800cc,Automatic,34000,6
Suzuki,2016,1050000,800cc,Manual,75000,6
Honda,2004,1700000,2000cc,Automatic,152000,6
Suzuki,2019,1390000,800cc,Manual,40000,6
Suzuki,2017,1330000,800cc,Manual,45000,6
Honda,2020,5750000,1800cc,Automatic,50000,6
Daihatsu,2008,800000,800cc,Manual,78000,6
Toyota,2008,4850000,1800cc,Automatic,77000,6
Honda,2013,3650000,1800cc,Automatic,91000,6
Honda,2020,4300000,1500cc,Automatic,30000,6
Suzuki,2019,1420000,800cc,Manual,59000,6
Suzuki,1995,640000,1300cc,Manual,1,6
Toyota,2019,4000000,1000cc,Automatic,45000,6
Honda,2022,5300000,1500cc,Automatic,3000,6
Honda,2020,5775000,1800cc,Automatic,47500,6
Suzuki,2022,4550000,1200cc,Automatic,19000,6
Honda,2013,2950000,1800cc,Automatic,84000,6
Honda,2013,1930000,1300cc,Manual,98500,6
Porsche,2013,18500000,3000cc,Automatic,29000,6
Daihatsu,2007,745000,800cc,Manual,151000,6
Toyota,2022,12350000,2800cc,Automatic,12000,1
Toyota,2018,4600000,1800cc,Automatic,45000,6
Toyota,2020,4600000,1600cc,Automatic,25000,6
KIA,2021,6900000,2000cc,Automatic,31000,6
Toyota,2011,1875000,1000cc,Automatic,82000,6
Toyota,2022,6450000,1600cc,Automatic,3300,6
Toyota,2010,12650000,2700cc,Automatic,103000,6
Honda,2022,4975000,1500cc,Automatic,5500,6
Mercedes Benz,2001,2900000,3199cc,Automatic,215000,1
Suzuki,2019,2250000,1000cc,Manual,59000,6
Toyota,2021,11900000,2800cc,Automatic,2200,1
Toyota,2012,2520000,1000cc,Automatic,87000,6
Suzuki,2005,670000,800cc,Manual,38000,6
Toyota,2010,2250000,1000cc,Automatic,200000,6
Toyota,2018,4750000,1800cc,Automatic,25000,6
Honda,2017,4400000,1800cc,Automatic,85000,6
Toyota,2017,3600000,1300cc,Manual,70000,6
Toyota,2006,1750000,1300cc,Automatic,195000,6
Suzuki,2012,1100000,1000cc,Manual,65000,6
Toyota,2017,6700000,1800cc,Automatic,72000,2
Suzuki,2014,1600000,1000cc,Manual,113000,6
Honda,2005,1550000,1600cc,Automatic,220000,6
Toyota,2020,3950000,1300cc,Manual,17000,6
Suzuki,2008,1050000,1300cc,Manual,150000,6
Toyota,2017,3000000,1000cc,Automatic,61500,6
Toyota,2015,3700000,1800cc,Automatic,156000,6
Honda,2005,1400000,1500cc,Manual,170000,6
Honda,2003,900000,1300cc,Manual,180000,6
Toyota,2012,2590000,1300cc,Manual,135000,6
Suzuki,2010,845000,1000cc,Manual,90000,6
Honda,2021,6400000,1800cc,Automatic,36000,6
Toyota,2020,4100000,1300cc,Automatic,44000,6
Honda,2019,5500000,1800cc,Automatic,44000,6
FAW,2016,1500000,1300cc,Manual,78000,6
Suzuki,2014,900000,800cc,Manual,139000,6
Toyota,2015,2650000,1300cc,Manual,75000,6
Toyota,2021,11500000,2800cc,Automatic,48000,1
Toyota,1995,1575000,1500cc,Manual,117000,6
Toyota,2021,10500000,2800cc,Automatic,20000,1
Toyota,2022,13300000,2700cc,Automatic,4000,6
Suzuki,2019,2450000,1000cc,Manual,57000,6
Suzuki,2019,3200000,660cc,Automatic,90000,2
KIA,2022,3200000,1000cc,Automatic,10000,6
Honda,2023,7500000,1500cc,Automatic,1,6
Toyota,2022,6800000,1800cc,Automatic,9800,6
Honda,2014,2885000,1800cc,Automatic,72000,6
Toyota,2022,4850000,1500cc,Automatic,5000,6
Audi,2019,7350000,1200cc,Automatic,56000,6
Suzuki,2006,730000,1300cc,Manual,185000,6
Suzuki,2015,1170000,800cc,Manual,37800,6
Toyota,2013,5800000,3000cc,Automatic,130000,1
Honda,2017,4800000,1800cc,Automatic,52500,6
Suzuki,2013,910000,800cc,Manual,42500,6
Daihatsu,2006,815000,800cc,Automatic,100000,6
Honda,2014,3940000,1500cc,Automatic,116000,2
Toyota,2019,4449000,1600cc,Automatic,70000,6
Suzuki,2020,2750000,1000cc,Manual,38000,6
Suzuki,2007,880000,1000cc,Manual,70530,6
Toyota,2022,6200000,1600cc,Automatic,6,6
Land Rover,2007,7000000,2500cc,Manual,20000,1
Toyota,2014,3850000,1500cc,Automatic,159800,6
KIA,2021,2785000,1000cc,Automatic,15000,6
Honda,2017,5000000,1500cc,Automatic,80000,6
Suzuki,2011,590000,800cc,Manual,45000,6
Toyota,2015,2500000,1300cc,Manual,90000,6
Honda,2011,2390000,1300cc,Manual,133000,6
Changan,2021,2415000,999cc,Manual,690,6
Toyota,2009,2300000,1300cc,Manual,134400,6
Toyota,2007,2250000,1800cc,Automatic,170000,6
Suzuki,2007,870000,1000cc,Manual,72200,6
Suzuki,2004,1150000,1300cc,Manual,400000,6
Toyota,2021,4895000,1600cc,Automatic,21000,6
Toyota,2013,2700000,1600cc,Automatic,99000,6
Toyota,2023,14400000,2800cc,Automatic,37,1
Range Rover,2013,38500000,5000cc,Automatic,64000,6
Mitsubishi,1996,2100000,2700cc,Automatic,170000,6
KIA,2020,6850000,2000cc,Automatic,38000,6
Toyota,2011,2550000,1000cc,Automatic,90000,6
Suzuki,2021,2300000,660cc,Manual,42368,6
Toyota,2015,2800000,1300cc,Manual,58000,6
Toyota,2017,11700000,2700cc,Automatic,76000,6
KIA,2021,6750000,2000cc,Automatic,21000,6
Honda,2003,1060000,1300cc,Manual,262000,6
Honda,2022,4500000,1200cc,Automatic,182,6
KIA,2020,6540000,2000cc,Automatic,57000,6
Toyota,2013,2700000,1600cc,Automatic,99000,6
Nissan,2019,3550000,660cc,Automatic,75000,2
Honda,2005,2300000,2400cc,Automatic,180000,6
Suzuki,2017,1175000,796cc,Manual,90000,6
Mitsubishi,2005,1250000,1300cc,Automatic,100000,6
Toyota,2016,3375000,1300cc,Automatic,89000,6
Suzuki,2002,470000,1000cc,Manual,100000,6
Suzuki,2015,885000,800cc,Manual,50000,6
Suzuki,2019,2275000,660cc,Manual,20000,6
Suzuki,2009,852000,1000cc,Manual,80000,6
Toyota,2010,2325000,1800cc,Automatic,250000,6
Nissan,2018,2985000,660cc,Automatic,22500,6
Honda,2011,2050000,1800cc,Automatic,80000,6
Toyota,2013,4050000,1500cc,Automatic,99600,6
Honda,2008,1465000,1300cc,Manual,232000,6
Changan,2021,2500000,1000cc,Manual,56000,6
Suzuki,2005,1125000,1300cc,Manual,167000,6
Toyota,2004,5500000,3000cc,Automatic,140000,6
Toyota,2004,1350000,1300cc,Manual,123,6
Toyota,2019,4200000,1300cc,Manual,70000,6
Honda,2019,5400000,1800cc,Automatic,74000,6
Honda,2016,6200000,1500cc,Automatic,48500,6
Toyota,2011,2300000,1000cc,Automatic,98000,6
Toyota,2020,4900000,1500cc,Automatic,22000,6
Toyota,2012,13500000,4000cc,Automatic,120000,6
Audi,2023,30500000,cc,Automatic,10,5
Honda,2022,9350000,1500cc,Automatic,3000,6
Audi,2022,43500000,cc,Automatic,20,5
Honda,2013,2340000,1300cc,Manual,60152,6
Suzuki,2011,1635000,1300cc,Manual,62000,6
Honda,2023,9720000,1498cc,Automatic,10,6
Toyota,2018,3475000,1000cc,Automatic,49666,6
Honda,2022,9300000,1500cc,Automatic,1,6
Toyota,2014,4300000,1800cc,Automatic,90000,6
